ID,Year_Birth,Education,Marital_Status,Income,Customer_For,Last_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childrens,Spent,Family_Size,Age,Frequency,Monetary,TotalKids,Campaign_Accept_Rate,Cluster
1513,1979,Undergrad,Couple,60839,28/08/2012,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,2,1250,4,46,29,1250,2,0.0,3
7960,1962,Undergrad,Couple,82122,15/08/2013,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,0,1382,2,63,26,1382,0,0.2,2
9905,1952,Graduate,Couple,34074,13/07/2013,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,2,255,4,73,14,255,2,0.2,4
10691,1960,Postgrad,Couple,28520,14/06/2013,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,2,43,4,65,5,43,2,0.0,4
7002,1955,Graduate,Single,62535,03/10/2013,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,1,398,2,70,14,398,1,0.0,1
2952,1977,Postgrad,Single,36273,16/04/2014,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,76,2,48,8,76,1,0.0,5
8439,1964,Graduate,Couple,63404,06/06/2014,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,2,902,4,61,15,902,2,0.2,3
2831,1976,Graduate,Couple,78416,27/06/2014,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,1,1179,3,49,26,1179,1,0.0,3
6977,1974,Graduate,Couple,75702,14/10/2012,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,1,1921,3,51,29,1921,1,0.2,3
6289,1951,Postgrad,Couple,59385,28/04/2013,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,2,185,4,74,10,185,2,0.0,4
8397,1951,Graduate,Couple,44689,10/01/2014,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,2,34,4,74,6,34,2,0.2,4
6237,1966,Postgrad,Single,7144,07/12/2013,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,2,416,3,59,25,416,2,0.0,3
1619,1956,Graduate,Couple,90369,28/04/2014,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,0,1588,2,69,17,1588,0,0.0,2
1990,1974,Postgrad,Single,63159,05/11/2012,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,0,1797,1,51,17,1797,0,0.2,2
269,1963,Postgrad,Single,46757,16/11/2012,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,1,1143,2,62,21,1143,1,0.0,3
8093,1969,Postgrad,Couple,79734,28/06/2014,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,0,914,2,56,14,914,0,0.2,2
10513,1992,Graduate,Couple,63207,20/01/2013,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,0,1502,2,33,12,1502,0,0.2,2
10177,1954,Graduate,Single,72071,14/02/2013,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,1,1338,2,71,20,1338,1,0.0,2
2549,1983,Postgrad,Couple,21840,21/07/2013,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,1,27,3,42,5,27,1,0.0,5
5782,1982,Undergrad,Couple,58582,28/09/2013,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,1,763,3,43,22,763,1,0.2,3
10057,1951,Graduate,Single,72282,19/07/2013,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,0,1331,1,74,22,1331,0,0.0,3
10307,1956,Graduate,Couple,50387,31/08/2013,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,3,11,0,2,525,4,69,19,525,2,0.0,4
8566,1961,Postgrad,Couple,32583,15/06/2014,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,9,4,64,4,9,2,0.0,4
2415,1962,Graduate,Couple,62568,07/04/2014,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,3,11,0,1,953,3,63,16,953,1,0.2,3
5684,1971,Postgrad,Single,44635,11/10/2013,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2,68,3,54,7,68,2,0.0,4
9166,1968,Graduate,Couple,63967,09/08/2013,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,3,11,0,1,882,3,57,23,882,1,0.0,3
1440,1978,Undergrad,Couple,52513,04/09/2012,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,3,11,0,0,1149,2,47,25,1149,0,0.0,3
78,1969,Graduate,Couple,25293,15/09/2013,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,3,11,0,1,37,3,56,5,37,1,0.0,5
5441,1965,Postgrad,Single,54111,25/08/2013,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,3,11,0,1,388,2,60,15,388,1,0.0,1
5302,1986,Graduate,Couple,78394,15/02/2013,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,0,3,11,1,0,1428,2,39,16,1428,0,0.0,2
4687,1958,Postgrad,Couple,80739,23/05/2013,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,3,11,0,0,1633,2,67,24,1633,0,0.0,2
1087,1975,Postgrad,Couple,22669,22/05/2013,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,0,3,11,1,1,173,3,50,10,173,1,0.0,5
6859,1987,Graduate,Single,29236,08/10/2013,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,3,11,0,1,99,2,38,9,99,1,0.0,5
9860,1959,Graduate,Couple,44911,15/03/2013,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,3,11,0,1,215,3,66,12,215,1,0.0,1
7129,1962,Postgrad,Couple,54693,17/02/2013,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,3,11,0,1,929,3,63,31,929,1,0.0,3
5866,1974,Graduate,Couple,48186,20/03/2014,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,3,11,0,1,219,3,51,12,219,1,0.0,5
7393,1978,Graduate,Couple,41580,10/12/2012,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2,92,4,47,9,92,2,0.0,4
7849,1970,Postgrad,Couple,80336,09/09/2013,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,3,11,0,0,1052,2,55,25,1052,0,0.0,2
332,1957,Graduate,Couple,47743,22/03/2013,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,3,11,0,1,275,3,68,14,275,1,0.2,1
531,1954,Postgrad,Single,57333,22/09/2012,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,0,3,11,1,1,1662,2,71,33,1662,1,0.0,3
9576,1982,Postgrad,Couple,32313,11/02/2013,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,3,11,0,1,159,3,43,11,159,1,0.0,5
6906,1953,Postgrad,Single,84953,03/06/2013,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,0,3,11,1,0,1024,1,72,18,1024,0,0.6,0
7419,1968,Postgrad,Single,27071,23/04/2014,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,35,2,57,7,35,1,0.0,5
3170,1957,Postgrad,Couple,68148,31/08/2013,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,3,11,0,0,1042,2,68,15,1042,0,0.0,2
8527,1965,Postgrad,Couple,65735,07/12/2013,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,3,11,0,2,395,4,60,19,395,2,0.0,4
7872,1975,Postgrad,Couple,86836,12/09/2012,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,0,3,11,1,0,557,2,50,23,557,0,0.6,0
9931,1963,Postgrad,Couple,4023,23/06/2014,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,3,11,0,2,9,4,62,15,9,2,0.0,4
10595,1990,Graduate,Couple,30093,08/07/2013,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,3,11,0,0,69,2,35,6,69,0,0.0,5
4609,1966,Postgrad,Couple,57705,11/01/2014,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,3,11,0,1,486,3,59,18,486,1,0.0,3
5010,1988,Graduate,Single,25008,02/02/2014,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,1,34,2,37,6,34,1,0.0,5
4427,1995,Undergrad,Single,83257,18/09/2012,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,3,11,1,0,1365,1,30,28,1365,0,0.4,0
11148,1975,Graduate,Couple,22280,19/05/2013,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,3,11,0,1,13,3,50,4,13,1,0.0,5
1168,1978,Postgrad,Couple,72159,29/10/2012,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,3,11,0,0,1401,2,47,21,1401,0,0.0,2
9595,1961,Graduate,Couple,64260,11/01/2013,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,0,3,11,1,0,1574,2,64,14,1574,0,0.0,2
10163,1984,Postgrad,Single,82733,10/09/2013,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,0,3,11,1,0,1323,1,41,20,1323,0,0.0,2
2886,1971,Postgrad,Single,74290,12/08/2013,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,3,11,0,1,1217,2,54,32,1217,1,0.4,0
6710,1951,Postgrad,Single,58217,17/11/2012,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,3,11,0,3,103,4,74,7,103,3,0.0,4
5316,1976,Postgrad,Couple,21024,04/07/2013,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,3,11,0,0,84,2,49,7,84,0,0.0,5
9029,1972,Postgrad,Couple,70116,26/01/2013,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,3,11,0,0,1536,2,53,23,1536,0,0.0,2
521,1985,Graduate,Couple,54006,18/09/2012,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,3,11,0,1,581,3,40,18,581,1,0.0,5
1459,1966,Postgrad,Couple,69063,07/11/2012,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,3,11,0,1,928,3,59,14,928,1,0.0,3
10241,1975,Undergrad,Single,11448,15/12/2013,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,3,11,0,0,14,1,50,4,14,0,0.0,5
3254,1971,Graduate,Couple,70886,14/10/2013,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,3,11,0,1,960,3,54,14,960,1,0.0,2
3678,1973,Graduate,Single,60208,07/10/2012,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,0,3,11,1,2,656,3,52,29,656,2,0.2,3
4227,1968,Postgrad,Couple,32889,06/09/2013,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2,55,4,57,9,55,2,0.0,4
9467,1984,Graduate,Single,34738,11/05/2014,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,20,2,41,5,20,1,0.0,5
8486,1971,Postgrad,Couple,30538,01/10/2012,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,3,11,0,1,367,3,54,17,367,1,0.0,5
2186,1977,Undergrad,Couple,82326,10/03/2014,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,0,3,11,1,0,2257,2,48,22,2257,0,0.6,0
3286,1967,Postgrad,Single,26642,01/03/2014,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,42,2,58,7,42,1,0.0,5
8602,1964,Graduate,Single,69932,12/06/2013,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,3,11,0,1,1049,2,61,26,1049,1,0.0,3
3722,1972,Graduate,Single,44503,16/04/2014,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2,48,3,53,7,48,2,0.0,4
6715,1948,Postgrad,Single,60200,02/01/2013,3,502,19,132,0,6,26,6,6,2,11,6,0,0,0,0,0,0,3,11,0,1,685,2,77,25,685,1,0.0,3
4796,1952,Graduate,Single,49638,19/04/2014,71,18,10,3,3,5,0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,1,39,2,73,5,39,1,0.0,1
9612,1987,Undergrad,Single,23830,07/02/2014,3,1,8,6,4,8,16,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,43,1,38,5,43,0,0.0,5
3766,1959,Postgrad,Single,33051,16/08/2012,15,100,71,243,108,94,219,3,9,1,8,9,0,0,0,0,0,0,3,11,1,0,835,1,66,21,835,0,0.0,3
1399,1958,Graduate,Couple,72905,21/01/2014,52,407,114,445,181,165,203,1,3,7,9,1,0,0,0,1,0,0,3,11,0,0,1515,2,67,20,1515,0,0.2,2
1570,1951,Postgrad,Couple,69702,19/02/2013,8,664,9,240,50,19,57,2,7,7,10,4,0,0,0,0,0,0,3,11,0,1,1039,3,74,26,1039,1,0.0,3
3426,1975,Graduate,Single,70300,15/07/2013,89,1045,61,338,60,46,46,3,5,5,13,8,0,0,0,0,0,0,3,11,0,1,1596,2,50,26,1596,1,0.0,3
3074,1984,Postgrad,Couple,70643,15/10/2012,66,1218,107,304,23,143,33,1,5,8,4,6,0,0,0,0,0,0,3,11,1,0,1828,2,41,18,1828,0,0.0,2
8341,1969,Postgrad,Couple,30396,30/04/2014,22,15,0,6,0,1,12,2,1,1,2,7,1,0,0,0,0,0,3,11,1,1,34,3,56,6,34,1,0.2,5
5180,1968,Postgrad,Single,50616,18/04/2014,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,3,11,0,1,149,2,57,10,149,1,0.0,5
6461,1969,Postgrad,Single,62772,19/05/2013,74,581,49,157,43,8,108,1,5,6,11,2,0,1,0,0,0,0,3,11,0,1,946,2,56,23,946,1,0.2,2
7679,1985,Postgrad,Single,30298,19/05/2014,48,6,3,12,6,1,0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,0,28,1,40,6,28,0,0.0,5
10702,1984,Graduate,Single,52413,03/11/2012,67,185,8,133,56,56,12,2,7,1,7,7,0,0,0,0,0,0,3,11,0,1,450,2,41,17,450,1,0.0,5
7505,1957,Postgrad,Couple,44155,19/01/2014,24,22,1,9,0,0,14,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2,46,4,68,5,46,2,0.0,4
5113,1971,Postgrad,Single,86979,07/11/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,0,1702,1,54,16,1702,0,0.2,2
10858,1975,Graduate,Couple,76532,09/09/2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2,820,4,50,25,820,2,0.0,3
2961,1982,Graduate,Couple,42081,26/02/2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,1,382,3,43,15,382,1,0.2,5
3010,1989,Postgrad,Couple,88420,02/05/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,0,2069,2,36,20,2069,0,0.6,0
5790,1985,Graduate,Couple,31158,27/01/2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,72,3,40,7,72,1,0.0,5
6892,1968,Graduate,Single,61671,03/06/2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,1,732,2,57,28,732,1,0.4,0
1743,1974,Graduate,Single,69719,26/05/2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,0,801,1,51,11,801,0,0.0,2
3578,1949,Graduate,Single,49160,20/10/2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,1,236,2,76,12,236,1,0.0,1
5558,1954,Postgrad,Single,90933,31/03/2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,0,1685,1,71,15,1685,0,0.2,2
4619,1945,Postgrad,Single,113734,28/05/2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,0,277,1,80,27,277,0,0.0,2
10779,1983,Graduate,Single,22148,13/04/2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,49,1,42,5,49,0,0.0,5
5896,1987,Postgrad,Couple,73395,18/03/2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,0,397,2,38,15,397,0,0.0,2
2337,1971,Graduate,Single,29819,24/10/2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,39,2,54,9,39,1,0.0,5
10951,1968,Graduate,Couple,45688,25/01/2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,1,306,3,57,14,306,1,0.2,1
17,1971,Postgrad,Couple,60491,06/09/2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,1,1028,3,54,28,1028,1,0.0,3
10680,1986,Graduate,Couple,33235,05/02/2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,1,70,3,39,7,70,1,0.0,5
3265,1959,Graduate,Couple,35701,19/03/2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,46,2,66,5,46,0,0.0,1
5623,1980,Postgrad,Couple,31535,26/09/2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,51,3,45,5,51,1,0.2,5
5832,1960,Undergrad,Couple,92556,20/04/2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,0,1263,2,65,21,1263,0,0.0,2
5544,1970,Graduate,Single,67384,10/11/2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1,1490,2,55,22,1490,1,0.2,3
5831,1967,Graduate,Couple,77870,22/08/2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1,1815,3,58,18,1815,1,0.4,0
10176,1968,Graduate,Single,57107,24/08/2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,1,416,2,57,23,416,1,0.4,3
4385,1981,Postgrad,Single,36038,31/05/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,47,2,44,8,47,1,0.0,5
10686,1965,Postgrad,Couple,34230,26/12/2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,21,4,60,4,21,2,0.0,4
2546,1977,Undergrad,Single,31878,22/06/2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,1,70,2,48,6,70,1,0.0,5
3283,1972,Undergrad,Couple,70932,19/01/2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,1,909,3,53,22,909,1,0.0,3
3138,1956,Graduate,Single,91249,20/10/2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,0,1676,1,69,22,1676,0,0.8,0
4994,1943,Postgrad,Single,77598,01/10/2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,0,1735,1,82,26,1735,0,0.2,2
7966,1959,Graduate,Single,80982,08/01/2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,2,1191,3,66,30,1191,2,0.0,3
3112,1977,Postgrad,Couple,22701,05/09/2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,24,3,48,5,24,1,0.0,5
2181,1970,Graduate,Couple,70617,23/06/2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,0,1280,2,55,14,1280,0,0.0,2
1867,1957,Graduate,Single,64849,13/11/2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,0,1336,1,68,19,1336,0,0.0,2
1518,1965,Postgrad,Couple,62694,17/06/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,2,749,4,60,24,749,2,0.0,3
5734,1974,Postgrad,Couple,61917,20/11/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2,91,4,51,7,91,2,0.0,4
2878,1947,Postgrad,Couple,67472,28/09/2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,1,414,3,78,15,414,1,0.0,1
1458,1982,Postgrad,Couple,21059,07/01/2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,44,3,43,9,44,1,0.0,5
7007,1968,Postgrad,Couple,29543,01/04/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,2,63,4,57,8,63,2,0.0,4
6200,1951,Graduate,Couple,75903,08/04/2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,1,901,3,74,23,901,1,0.0,3
1403,1975,Undergrad,Couple,34984,06/09/2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2,38,4,50,6,38,2,0.0,4
4827,1956,Postgrad,Single,54998,10/03/2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,1,455,2,69,20,455,1,0.0,1
6250,1949,Postgrad,Single,54356,19/11/2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,1,775,2,76,24,775,1,0.0,3
9291,1959,Postgrad,Couple,34242,23/03/2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,1,15,3,66,4,15,1,0.0,1
2478,1973,Graduate,Couple,25410,31/08/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,1,38,3,52,6,38,1,0.0,5
1139,1984,Postgrad,Couple,73356,06/02/2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,0,1512,2,41,22,1512,0,0.6,0
5138,1950,Graduate,Couple,28320,14/01/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,43,3,75,5,43,1,0.0,1
5393,1977,Graduate,Single,23763,07/08/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,2,48,5,42,1,0.0,5
10413,1984,Graduate,Couple,72570,25/04/2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,0,1089,2,41,23,1089,0,0.0,2
5015,1976,Postgrad,Couple,34529,14/09/2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,1,162,3,49,9,162,1,0.0,5
10868,1951,Graduate,Single,70792,06/02/2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,0,1272,1,74,19,1272,0,0.0,2
10676,1982,Graduate,Couple,63211,02/11/2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,0,1173,2,43,20,1173,0,0.0,2
2495,1974,Postgrad,Couple,83891,20/06/2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,1,816,3,51,22,816,1,0.0,2
7842,1968,Graduate,Single,36065,31/03/2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2,74,3,57,9,74,2,0.0,4
6663,1940,Postgrad,Single,51141,08/07/2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,0,157,1,85,9,157,0,0.0,1
2162,1976,Graduate,Couple,56939,18/09/2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,1,561,3,49,18,561,1,0.0,3
3434,1951,Graduate,Single,80872,12/05/2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,0,1336,1,74,19,1336,0,0.0,2
7919,1976,Postgrad,Couple,72335,13/08/2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,0,2092,2,49,23,2092,0,0.0,3
5626,1964,Postgrad,Single,61798,23/11/2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,0,463,1,61,16,463,0,0.0,1
6428,1950,Postgrad,Single,76842,03/05/2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,0,1130,1,75,17,1130,0,0.0,2
8514,1976,Graduate,Couple,29478,17/01/2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,20,3,49,5,20,1,0.0,5
10448,1956,Graduate,Single,46998,22/10/2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,1,377,2,69,18,377,1,0.2,1
2109,1990,Graduate,Single,96843,23/04/2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,0,1544,1,35,28,1544,0,0.2,2
8925,1965,Postgrad,Couple,70053,03/07/2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,1,1012,3,60,26,1012,1,0.0,3
3009,1962,Postgrad,Single,71670,09/07/2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,0,1766,1,63,15,1766,0,0.6,0
6355,1978,Graduate,Couple,44359,17/06/2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,2,45,4,47,9,45,2,0.0,4
3517,1952,Graduate,Single,40887,06/05/2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,2,161,3,73,10,161,2,0.0,4
1158,1966,Graduate,Single,48877,05/01/2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,1,144,2,59,8,144,1,0.0,5
6203,1947,Graduate,Couple,74485,24/08/2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,0,1734,2,78,26,1734,0,0.0,2
7165,1972,Graduate,Couple,64474,22/10/2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,1,823,3,53,22,823,1,0.0,3
3595,1963,Graduate,Couple,77226,28/02/2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,1,1138,3,62,28,1138,1,0.0,3
8537,1949,Graduate,Single,72643,27/02/2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,0,1429,1,76,21,1429,0,0.2,2
4331,1978,Postgrad,Couple,85738,23/01/2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,0,1371,2,47,21,1371,0,0.4,0
