ID,Year_Birth,Education,Marital_Status,Income,Dt_Customer,Last_Purchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Childrens,Total_Spent,Total_Purchases,Family_Size,Age,Customer_For_Months
5113,1971,PhD,Single,86979,07/11/2013,67,584,100,835,65,83,35,1,5,5,5,2,1,0,0,0,0,0,3,11,1,0,1702,16,1,45,145
10858,1975,Graduation,Couple,76532,09/09/2013,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2,820,25,4,41,147
2961,1982,Graduation,Couple,42081,26/02/2013,86,175,10,110,54,6,27,2,6,3,4,6,1,0,0,0,0,0,3,11,0,1,382,15,3,34,154
3010,1989,Master,Couple,88420,02/05/2014,87,957,153,612,99,95,153,1,4,7,8,1,1,0,1,1,0,0,3,11,0,0,2069,20,2,27,139
5790,1985,Graduation,Couple,31158,27/01/2013,62,25,6,16,20,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,72,7,3,31,155
6892,1968,Graduation,Single,61671,03/06/2014,23,641,7,56,0,0,28,8,10,4,6,8,0,1,0,1,0,0,3,11,0,1,732,28,2,48,138
1743,1974,Graduation,Single,69719,26/05/2014,99,273,86,208,177,14,43,1,2,3,5,1,0,0,0,0,0,0,3,11,0,0,801,11,1,42,138
3578,1949,Graduation,Single,49160,20/10/2013,29,122,21,43,25,10,15,2,3,1,6,6,0,0,0,0,0,0,3,11,0,1,236,12,2,67,146
5558,1954,PhD,Single,90933,31/03/2014,90,1020,31,430,62,63,79,1,4,6,4,1,0,0,1,0,0,0,3,11,0,0,1685,15,1,62,140
4619,1945,PhD,Single,113734,28/05/2014,9,6,2,3,1,262,3,0,27,0,0,1,0,0,0,0,0,0,3,11,0,0,277,27,1,71,138
10779,1983,Graduation,Single,22148,13/04/2014,16,15,5,14,0,4,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,0,49,5,1,33,140
5896,1987,Master,Couple,73395,18/03/2014,94,272,7,80,20,7,11,1,4,4,6,2,0,0,0,0,0,0,3,11,0,0,397,15,2,29,141
2337,1971,Graduation,Single,29819,24/10/2013,77,9,1,24,2,1,2,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,39,9,2,45,146
10951,1968,Graduation,Couple,45688,25/01/2014,20,279,0,18,0,0,9,2,3,1,8,4,0,1,0,0,0,0,3,11,0,1,306,14,3,48,142
17,1971,PhD,Couple,60491,06/09/2013,81,637,47,237,12,19,76,4,6,11,7,5,0,0,0,0,0,0,3,11,0,1,1028,28,3,45,147
10680,1986,Graduation,Couple,33235,05/02/2014,71,45,0,16,2,1,6,1,3,0,3,7,0,0,0,0,0,0,3,11,0,1,70,7,3,30,142
3265,1959,Graduation,Couple,35701,19/03/2013,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,3,11,0,0,46,5,2,57,153
5623,1980,Master,Couple,31535,26/09/2013,95,15,4,13,0,0,19,1,1,1,2,7,1,0,0,0,0,0,3,11,0,1,51,5,3,36,147
5832,1960,2n Cycle,Couple,92556,20/04/2014,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,3,11,0,0,1263,21,2,56,140
5544,1970,Graduation,Single,67384,10/11/2012,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,3,11,0,1,1490,22,2,46,157
5831,1967,Graduation,Couple,77870,22/08/2012,93,1017,50,500,65,50,133,3,5,5,5,8,0,1,0,1,0,0,3,11,1,1,1815,18,3,49,160
10176,1968,Graduation,Single,57107,24/08/2012,44,159,0,120,0,0,137,7,4,4,8,8,0,1,0,0,1,0,3,11,1,1,416,23,2,48,160
4385,1981,PhD,Single,36038,31/05/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,47,8,2,35,150
10686,1965,PhD,Couple,34230,26/12/2012,72,15,0,4,0,0,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2,21,4,4,51,156
2546,1977,2n Cycle,Single,31878,22/06/2014,7,23,4,5,10,5,23,1,1,0,4,3,0,0,0,0,0,0,3,11,0,1,70,6,2,39,138
3283,1972,2n Cycle,Couple,70932,19/01/2014,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,3,11,0,1,909,22,3,44,143
3138,1956,Graduation,Single,91249,20/10/2012,84,1324,27,119,71,108,27,0,7,9,6,4,0,1,1,1,1,0,3,11,1,0,1676,22,1,60,158
4994,1943,Master,Single,77598,01/10/2013,53,1193,33,281,129,66,33,1,7,5,13,3,0,0,1,0,0,0,3,11,0,0,1735,26,1,73,146
7966,1959,Graduation,Single,80982,08/01/2013,48,505,137,401,104,22,22,3,11,5,11,5,0,0,0,0,0,1,3,11,0,2,1191,30,3,57,155
3112,1977,Master,Couple,22701,05/09/2013,2,2,4,9,0,4,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,1,24,5,3,39,147
2181,1970,Graduation,Couple,70617,23/06/2013,45,353,61,753,40,46,27,1,3,3,7,2,0,0,0,0,0,0,3,11,0,0,1280,14,2,46,150
1867,1957,Graduation,Single,64849,13/11/2012,42,652,48,350,94,84,108,1,9,3,6,5,0,0,0,0,0,0,3,11,1,0,1336,19,1,59,157
1518,1965,Master,Couple,62694,17/06/2013,29,379,6,157,25,91,91,5,9,3,7,7,0,0,0,0,0,0,3,11,0,2,749,24,4,51,150
5734,1974,PhD,Couple,61917,20/11/2013,83,46,4,36,2,2,1,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2,91,7,4,42,145
2878,1947,PhD,Couple,67472,28/09/2013,93,162,31,127,8,17,69,2,4,2,7,3,0,0,0,0,0,0,3,11,0,1,414,15,3,69,146
1458,1982,Master,Couple,21059,07/01/2014,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,3,11,0,1,44,9,3,34,143
7007,1968,Master,Couple,29543,01/04/2014,47,17,3,18,3,4,18,2,3,1,2,7,0,0,0,0,0,0,3,11,0,2,63,8,4,48,140
6200,1951,Graduation,Couple,75903,08/04/2013,50,340,108,185,130,38,100,2,6,6,9,3,0,0,0,0,0,0,3,11,0,1,901,23,3,65,152
1403,1975,2n Cycle,Couple,34984,06/09/2012,40,8,4,15,3,5,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2,38,6,4,41,159
4827,1956,PhD,Single,54998,10/03/2013,3,154,22,202,39,30,8,5,4,2,9,4,0,0,0,0,0,0,3,11,1,1,455,20,2,60,153
6250,1949,PhD,Single,54356,19/11/2012,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,1,775,24,2,67,157
9291,1959,Master,Couple,34242,23/03/2014,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,1,15,4,3,57,141
2478,1973,Graduation,Couple,25410,31/08/2013,48,2,2,4,13,13,4,1,1,0,4,4,0,0,0,0,0,0,3,11,0,1,38,6,3,43,147
1139,1984,PhD,Couple,73356,06/02/2014,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,0,3,11,1,0,1512,22,2,32,142
5138,1950,Graduation,Couple,28320,14/01/2013,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,1,43,5,3,66,155
5393,1977,Graduation,Single,23763,07/08/2012,64,22,0,6,6,2,6,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,42,5,2,39,160
10413,1984,Graduation,Couple,72570,25/04/2014,67,274,83,216,151,141,224,1,4,6,12,1,0,0,0,0,0,0,3,11,0,0,1089,23,2,32,139
5015,1976,Master,Couple,34529,14/09/2012,94,68,6,38,3,6,41,2,2,2,3,7,0,0,0,0,0,0,3,11,0,1,162,9,3,40,159
10868,1951,Graduation,Single,70792,06/02/2013,82,344,45,654,104,11,114,2,3,4,10,3,0,0,0,0,0,0,3,11,0,0,1272,19,1,65,154
10676,1982,Graduation,Couple,63211,02/11/2012,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,0,3,11,1,0,1173,20,2,34,157
2495,1974,Master,Couple,83891,20/06/2014,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,3,11,0,1,816,22,3,42,138
7842,1968,Graduation,Single,36065,31/03/2013,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2,74,9,3,48,152
6663,1940,PhD,Single,51141,08/07/2013,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,3,11,0,0,157,9,1,76,149
2162,1976,Graduation,Couple,56939,18/09/2013,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,3,11,0,1,561,18,3,40,147
3434,1951,Graduation,Single,80872,12/05/2014,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,3,11,0,0,1336,19,1,65,139
7919,1976,PhD,Couple,72335,13/08/2012,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,0,2092,23,2,40,160
5626,1964,PhD,Single,61798,23/11/2013,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,3,11,0,0,463,16,1,52,145
6428,1950,PhD,Single,76842,03/05/2014,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,3,11,0,0,1130,17,1,66,139
8514,1976,Graduation,Couple,29478,17/01/2014,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,20,5,3,40,143
10448,1956,Graduation,Single,46998,22/10/2012,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,3,11,0,1,377,18,2,60,158
2109,1990,Graduation,Single,96843,23/04/2013,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,3,11,1,0,1544,28,1,26,152
8925,1965,Master,Couple,70053,03/07/2013,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,3,11,0,1,1012,26,3,51,149
3009,1962,PhD,Single,71670,09/07/2013,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,3,11,1,0,1766,15,1,54,149
6355,1978,Graduation,Couple,44359,17/06/2014,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,3,11,0,2,45,9,4,38,138
3517,1952,Graduation,Single,40887,06/05/2013,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,3,11,1,2,161,10,3,64,151
1158,1966,Graduation,Single,48877,05/01/2014,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,3,11,0,1,144,8,2,50,143
6203,1947,Graduation,Couple,74485,24/08/2013,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,3,11,0,0,1734,26,2,69,148
7165,1972,Graduation,Couple,64474,22/10/2013,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,3,11,0,1,823,22,3,44,146
3595,1963,Graduation,Couple,77226,28/02/2014,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,3,11,0,1,1138,28,3,53,141
8537,1949,Graduation,Single,72643,27/02/2013,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,3,11,1,0,1429,21,1,67,154
4331,1978,Master,Couple,85738,23/01/2014,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,3,11,0,0,1371,21,2,38,143
6281,1966,Graduation,Single,55686,14/02/2013,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,3,11,0,1,982,16,2,50,154
4338,1983,Graduation,Single,39062,25/03/2014,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,3,11,0,1,44,5,2,33,141
9507,1975,Graduation,Couple,40794,07/04/2013,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,3,11,0,1,434,16,3,41,152
10311,1969,Graduation,Couple,4428,05/10/2013,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,3,11,0,1,359,25,3,47,146
5117,1963,2n Cycle,Couple,32632,02/08/2012,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,3,11,0,0,576,18,2,53,161
4867,1968,PhD,Single,38236,20/09/2013,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,3,11,0,2,88,11,3,48,147
9289,1979,Graduation,Couple,36781,10/04/2014,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,3,11,1,1,63,6,3,37,140
10913,1984,Master,Single,31385,05/12/2012,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,3,11,1,1,27,4,2,32,156
3032,1984,Graduation,Couple,24570,27/02/2013,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,3,11,0,1,193,11,3,32,154
3334,1951,Graduation,Couple,94642,12/02/2014,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,3,11,0,0,2211,21,2,65,142
4470,1962,Master,Couple,58646,10/06/2013,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,3,11,0,1,140,8,3,54,150
1406,1975,Graduation,Single,53201,12/02/2013,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,3,11,0,2,415,22,3,41,154
10821,1978,Graduation,Couple,57113,06/02/2013,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,3,11,0,2,263,16,4,38,154
4552,1991,Graduation,Couple,51373,22/06/2013,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,3,11,0,0,393,12,2,25,150
898,1986,Graduation,Couple,23477,21/10/2013,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,3,11,0,1,147,10,3,30,146
9797,1956,Graduation,Couple,58116,13/04/2014,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,3,11,0,1,443,16,3,60,140
10949,1963,PhD,Single,72968,16/12/2013,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,3,11,1,0,1958,19,1,53,144
8212,1971,Master,Couple,39791,28/03/2013,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,3,11,0,1,174,10,3,45,153
6248,1947,Master,Single,91712,17/10/2013,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,3,11,1,0,2217,27,1,69,146
10164,1958,Graduation,Single,94472,03/04/2014,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,3,11,0,1,1691,16,2,58,140
4547,1960,Graduation,Couple,13672,17/04/2013,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2,25,6,4,56,152
6815,1980,2n Cycle,Couple,96547,23/05/2014,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,3,11,1,0,809,21,2,36,139
4122,1975,Graduation,Couple,79205,29/08/2012,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,3,11,1,0,895,16,2,41,160
10841,1975,PhD,Couple,56559,25/12/2012,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,3,11,0,1,484,18,3,41,156
5370,1973,PhD,Couple,32644,16/01/2013,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,3,11,0,1,413,18,3,43,155
176,1980,2n Cycle,Single,67506,02/01/2014,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,3,11,0,1,331,12,2,36,143
4860,1970,Graduation,Single,24206,08/03/2013,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,3,11,0,1,25,5,2,46,153
10757,1967,PhD,Single,28420,24/12/2013,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,1,13,4,2,49,144
4023,1970,Graduation,Couple,22979,06/09/2012,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,3,11,1,1,115,10,3,46,159
6679,1966,Graduation,Single,33279,12/06/2014,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,3,11,0,0,16,4,1,50,138
7181,1977,Graduation,Couple,30368,07/11/2013,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,3,11,0,1,52,7,3,39,145
3599,1970,Graduation,Couple,63684,26/11/2012,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,3,11,0,1,1464,23,3,46,157
405,1964,Graduation,Single,41638,13/02/2013,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,3,11,0,1,441,17,2,52,154
6870,1959,PhD,Single,68805,17/09/2013,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,3,11,0,1,283,12,2,57,147
832,1966,PhD,Couple,65814,02/03/2014,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,3,11,0,1,747,23,3,50,141
2002,1958,Graduation,Single,71964,20/05/2013,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,3,11,0,0,1870,17,1,58,151
3657,1986,Graduation,Single,39146,14/02/2013,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,3,11,0,1,165,11,2,30,154
500,1977,Graduation,Couple,96876,06/08/2013,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,3,11,1,0,1941,24,2,39,148
1951,1981,Highschool,Couple,34445,27/01/2013,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,3,11,0,0,839,27,2,35,155
3262,1958,Graduation,Single,68281,07/08/2012,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,3,11,1,0,1655,25,1,58,160
7042,1983,Graduation,Couple,36790,01/03/2013,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,3,11,1,0,66,6,2,33,153
10598,1967,Graduation,Couple,27943,15/04/2013,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,3,11,0,2,37,8,4,49,152
255,1951,Graduation,Single,22263,30/03/2014,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,3,11,0,2,21,6,3,65,140
2375,1972,Graduation,Couple,30261,25/09/2012,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,3,11,0,3,22,4,5,44,159
9829,1978,Graduation,Couple,28587,12/02/2014,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,3,11,0,1,78,9,3,38,142
6214,1982,Master,Couple,43815,05/04/2013,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,3,11,0,1,79,6,3,34,152
4954,1956,Graduation,Couple,48195,21/01/2014,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2,265,17,4,60,143
7861,1952,Master,Couple,77027,05/02/2014,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,3,11,0,1,1175,19,3,64,142
4837,1965,PhD,Couple,71322,16/02/2013,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,3,11,0,1,1305,28,3,51,154
9423,1979,Master,Couple,32765,23/02/2014,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,3,11,0,1,46,8,3,37,142
153,1953,Graduation,Single,23272,17/10/2013,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,3,11,0,0,46,5,1,63,146
9323,1949,Master,Couple,49912,07/09/2012,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,3,11,1,1,874,26,3,67,159
10001,1985,2n Cycle,Couple,7500,01/08/2012,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,3,11,0,1,100,10,3,31,161
3945,1947,PhD,Single,68117,10/03/2013,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,3,11,1,1,930,25,2,69,153
3799,1955,Graduation,Couple,67225,26/11/2013,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,3,11,0,1,868,23,3,61,144
8625,1976,Graduation,Couple,17649,12/11/2013,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,3,11,0,1,45,9,3,40,145
3491,1975,Graduation,Couple,55914,29/04/2013,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,3,11,0,1,1260,29,3,41,152
983,1984,Graduation,Couple,40059,28/09/2013,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,3,11,0,1,414,12,3,32,146
9119,1950,Graduation,Couple,60905,05/12/2013,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,3,11,0,1,392,15,3,66,144
4786,1977,Graduation,Couple,75330,04/10/2012,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,3,11,0,2,1109,29,4,39,158
5872,1951,Graduation,Single,60689,01/06/2013,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,3,11,0,1,639,22,2,65,150
6568,1984,Graduation,Couple,38680,28/03/2013,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,3,11,0,1,79,6,3,32,153
5628,1982,Graduation,Couple,61416,08/02/2013,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,3,11,0,0,1665,24,2,34,154
5631,1991,Graduation,Single,49767,02/05/2013,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,3,11,0,0,692,18,1,25,151
4974,1970,Graduation,Single,83273,25/09/2012,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,3,11,0,3,1392,29,4,46,159
8416,1981,Graduation,Couple,29009,29/11/2013,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,1,44,7,3,35,144
5454,1979,Master,Couple,45057,01/12/2013,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,3,11,0,1,50,6,3,37,144
4095,1971,Graduation,Couple,37150,11/09/2012,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,3,11,0,1,467,21,3,45,159
5474,1970,Graduation,Single,43020,30/11/2013,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,3,11,0,1,223,12,2,46,144
4268,1959,Graduation,Couple,53154,09/06/2014,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,3,11,0,1,158,9,3,57,138
10701,1973,Graduation,Couple,65308,11/09/2013,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,3,11,0,0,1211,28,2,43,147
3507,1970,Graduation,Single,76467,17/08/2012,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,3,11,1,1,1575,14,2,46,160
2079,1947,2n Cycle,Couple,81044,27/12/2013,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,3,11,0,0,1208,22,2,69,143
626,1951,Graduation,Couple,32871,09/03/2013,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2,43,5,4,65,153
4426,1975,Graduation,Single,55801,22/09/2013,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,3,11,0,2,527,21,3,41,147
2591,1959,Graduation,Single,76320,22/06/2014,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,3,11,0,1,932,15,2,57,138
10509,1955,Master,Single,36927,02/06/2014,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2,71,8,3,61,138
6382,1953,Graduation,Couple,48794,26/06/2014,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,3,11,0,2,54,5,4,63,137
6673,1965,Graduation,Single,23478,19/03/2013,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,3,11,0,0,129,7,1,51,153
7441,1973,Graduation,Single,71128,06/10/2012,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,3,11,0,1,1615,27,2,43,158
10061,1950,Graduation,Couple,59462,05/01/2013,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,3,11,0,1,1088,25,3,66,155
7187,1969,Master,Couple,53198,18/05/2013,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,3,11,0,2,721,25,4,47,151
1612,1981,PhD,Single,36038,31/05/2013,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,3,11,0,1,47,8,2,35,150
322,1978,Graduation,Couple,42554,12/01/2013,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,3,11,0,2,41,7,4,38,155
123,1951,Graduation,Single,67046,06/01/2013,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,3,11,0,1,993,15,2,65,155
6103,1948,Graduation,Couple,42192,06/09/2013,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,3,11,0,0,100,7,2,68,147
7899,1952,PhD,Couple,77610,29/10/2012,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,3,11,0,1,1680,17,3,64,158
10500,1984,Graduation,Couple,31761,05/04/2014,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,3,11,0,1,98,9,3,32,140
1655,1979,Graduation,Couple,34350,19/10/2013,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,1,48,5,3,37,146
2406,1949,Graduation,Couple,54591,05/08/2013,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,3,11,0,1,519,19,3,67,148
2712,1956,Graduation,Couple,71866,25/12/2013,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,3,11,0,1,715,20,3,60,144
2254,1983,Graduation,Couple,69520,07/07/2013,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,3,11,0,0,1455,21,2,33,149
10281,1970,Graduation,Single,64713,07/02/2014,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,3,11,1,1,602,19,2,46,142
6958,1977,Master,Couple,27889,05/07/2013,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,3,11,0,1,26,5,3,39,149
954,1960,Highschool,Single,22123,27/03/2014,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,3,11,0,0,102,7,1,56,140
5079,1971,Graduation,Couple,51655,03/03/2013,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,3,11,0,2,97,10,4,45,153
10339,1954,Master,Couple,52348,23/06/2013,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,3,11,0,1,207,11,3,62,150
4643,1973,Graduation,Couple,27803,26/08/2012,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,3,11,0,1,176,9,3,43,160
3117,1955,Graduation,Single,62308,18/10/2013,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,3,11,0,1,450,15,2,61,146
6497,1960,Graduation,Couple,51651,07/11/2012,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,3,11,0,1,433,17,3,56,157
5250,1943,Master,Single,77598,30/10/2013,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,3,11,1,0,1564,22,1,73,145
2802,1992,2n Cycle,Couple,87000,15/12/2012,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,3,11,0,0,961,18,2,24,156
6343,1959,Graduation,Couple,79823,31/03/2014,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,3,11,0,1,1518,23,3,57,140
6507,1980,Graduation,Single,30828,04/10/2013,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,3,11,0,1,56,8,2,36,146
